0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.008694634,0.028712379,-0.08605869,0.0020104214,-0.07003243,-0.011907627,-0.029061744,0.026985658,-0.025170855,0.0323789,0.027540514,-0.03534465,0.0809535,-0.053263385,0.026327802,0.03145841,-0.058100097,0.000431987,-0.043841504,-0.065127395,-0.08016625,0.0012790046,0.0044913725,-0.073614515,-0.018671483,0.04209324,0.14105937,-0.049074996,0.03382826,-0.01400341,-0.019051982,0.017347986,-0.047420535,-0.10048243,-0.040297482,-0.102926366,-0.12158761,0.028372578,-0.038011916,-0.025733678,0.06399122,-0.064121455,-0.06331456,0.030340243,-0.086326726,0.027750105,-0.070352614,-0.020452429,0.05460654,0.08670497,-0.07663104,0.056955554,0.0154862115,0.06730656,0.04956005,-0.030685347,-0.035905894,0.036834195,0.028321184,0.03945184,0.057816423,0.12624538,0.11537522,-0.0029893613
-0.0071392674,0.05350314,-0.08990549,-0.039111502,-0.057433512,0.010369873,-0.043266036,0.05286631,-0.06611396,-0.015290107,0.025746414,0.024646137,0.118056804,-0.086709216,0.0023116875,0.053575493,-0.019387959,-0.0039298027,0.022175062,-0.011969283,-0.023828883,-0.016855728,-0.008378933,-0.06300905,-0.0540825,0.07585876,0.12432803,-0.034904025,-0.007239729,0.00741522,-0.011868777,-0.0040746024,-0.11706091,-0.042653743,0.021965446,-0.12532139,-0.08160496,0.07231076,-0.042942133,-0.07781815,0.0014044599,-0.03559624,-0.12166276,-0.0374307,-0.0663211,0.055362526,-0.07681237,-0.008771562,0.07843729,0.07281404,0.02814907,0.07513391,0.027919343,0.06331503,0.015906401,-0.019024571,-0.055630576,0.044724505,0.08309533,-0.008326088,0.12592006,0.094702184,0.056008615,-0.009232862
-0.019654794,0.017763637,-0.05902892,0.013009241,-0.08315143,-0.011337192,-0.085919164,0.046682756,-0.079829104,0.037769955,0.024283009,0.05435009,0.13807085,-0.003618747,0.04869213,0.08460141,-0.06566856,-0.012772281,-0.038974557,-0.045855198,0.0030072338,-0.00052384025,0.03700306,-0.05919969,-0.006137564,0.018634787,0.05096136,0.07597826,-0.008290226,-0.009129378,-0.072394244,0.006314717,-0.054058995,-0.11836574,-0.034686282,-0.14120877,-0.09487492,0.04536379,-0.053248256,-0.030503256,0.070415035,-0.08278724,-0.13228491,-0.025967067,0.010945445,-0.060812045,0.021420926,-0.03442334,0.06251244,0.012111902,-0.011272646,0.063993506,0.08186558,-0.022401163,0.045440465,0.021553645,-0.016018465,0.1076268,-0.007175548,0.06389378,0.06983626,0.0861662,-0.028385174,-0.018616548
-0.03721274,0.03201925,-0.010951072,0.051879823,-0.110325515,-0.03420539,-0.06544724,0.007666548,-0.06911136,0.006255352,0.08758451,-0.009849883,0.07470425,0.004176882,0.112553746,0.08484071,-0.076910205,0.021497965,-0.007794082,-0.022578271,-0.09670317,0.0008314194,0.051887985,-0.03660466,-0.029904129,0.04772355,0.05726556,0.05404119,-0.09067505,0.0025298332,0.018402837,0.09057598,-0.09947484,-0.098572426,0.009204584,-0.11421076,-0.029556,0.089267954,-0.06425698,-0.0028833656,0.09267501,-0.07092434,-0.13266128,0.021735689,-0.06392299,0.027832069,0.015115847,-0.003095453,0.11443761,0.0688621,-0.029105237,0.03249771,0.0032552353,0.033374976,-0.048455697,0.002934453,-0.042077936,0.06641119,0.029829249,0.05387559,0.06868477,0.011928219,-0.04495283,0.04479454
-0.056308474,0.025308348,0.01897958,0.041682478,-0.054870185,-0.026937233,-0.026965618,0.016943464,-0.0867975,-0.016931525,0.110387884,0.004423327,0.02836092,-0.029641615,0.04964403,0.042074684,-0.060244393,0.010925286,-0.001600754,-0.05961486,-0.09699165,0.020805405,0.024509246,-0.03948858,-0.046625353,0.010870897,0.10921822,-0.051080726,-0.03650732,-0.0078037614,0.01597216,0.10658432,-0.05918117,-0.06851197,-0.022369249,-0.094146565,-0.034823343,0.03539619,-0.0724756,0.004666564,0.07862814,-0.093890175,-0.10368068,-0.08656236,-0.049392484,0.026460607,-0.0044490565,-0.022993008,0.07537252,0.06852788,-0.03666154,0.073342785,0.062701315,0.004860609,0.018744906,-0.008848312,0.0027613335,0.10975355,-0.05761546,0.054506138,0.07885893,0.06264722,-0.018451585,0.020814816
-0.060311504,0.041411046,-0.0664395,-0.010153532,-0.09479276,-0.017833129,0.011673905,0.02560458,-0.11080282,-0.05336799,0.114835605,0.0016996101,0.0653186,-0.04218967,-0.018076112,0.012621524,-0.004089647,-0.01810001,0.020310538,-0.03142253,-0.030394485,0.020507913,-0.0019547874,-0.051037207,-0.07275369,0.03566529,0.0733864,-0.0648755,-0.045215867,-0.014460797,0.020813009,0.08605359,-0.059890248,-0.042848002,0.006444028,-0.08061245,-0.08291685,0.08878262,-0.07647592,-0.006501779,0.051001947,-0.0979562,-0.08341163,-0.08703232,-0.014672838,0.053594545,0.0038669354,0.00320721,0.06636906,0.030736838,0.015780138,0.10018567,0.06967434,-0.008843683,-0.066586606,-0.049554516,0.029674131,0.09695453,-0.0041405167,0.052127056,0.13012628,0.06960151,-0.05025931,0.025315588
-0.046571277,0.06179166,-0.059142977,-0.019884389,-0.09169216,-0.0073197447,-0.0116524445,0.034177806,-0.12683861,-0.0398663,0.088978566,-0.03071058,0.069047764,-0.05545122,-0.045708165,0.033501614,0.017220225,-0.03668089,0.036691718,-0.043088827,-0.04273058,0.016314307,-0.023582738,-0.070585825,-0.087075606,0.027485238,0.095840156,-0.09426779,-0.08832985,-0.019404927,-0.028716205,0.08456068,-0.041006487,-0.02919293,-0.04239601,-0.04917428,-0.061943527,0.10618136,-0.08097083,-0.046816427,0.009690431,-0.06572662,-0.04055992,-0.09742653,0.016075572,0.011508655,-0.023758696,-0.00199738,0.07378748,0.044776466,-0.0018257829,0.09674303,0.05720483,0.0043022125,-0.040152747,-0.060271755,0.022072393,0.06976661,0.0044768467,-0.003797898,0.13602939,0.092518896,-0.03839366,0.024116084
-0.036223695,0.10766154,0.06466666,0.0043498576,-0.04016604,0.0014136352,0.0006849547,0.06608502,-0.11450362,0.0017429687,0.090403154,-0.017603898,0.046898063,-0.07302182,-0.02588657,0.06590373,-0.00123087,-0.01543181,0.07295023,-0.097676836,-0.052459013,0.024996297,-0.023330696,-0.07116889,-0.04507742,0.0005383348,0.08490298,-0.01736213,-0.095255814,-0.058535594,-0.07427777,0.06469508,-0.027826706,-0.059661083,-0.053417902,-0.03434412,-0.045698296,0.09833054,-0.083318725,-0.09338602,-0.042667575,-0.050014935,-0.07318367,-0.02698814,0.020481803,0.010001771,-0.075402364,0.0058659147,0.09091939,0.054913282,0.01920625,0.13508634,0.05156414,0.055299927,-0.0073630423,-0.024485972,0.047411945,0.08812744,-0.022339283,-0.008371016,0.10805382,0.09613005,-0.008169122,0.025100766
-0.027713204,0.09863693,0.022044865,-0.029017398,-0.0033182485,0.013029032,-0.0038485925,0.08573217,-0.089112714,0.035355918,0.0074535487,-0.018803248,0.059215564,-0.11051728,-0.05691449,0.05890598,0.02064997,-0.024874896,0.034926627,-0.11905994,-0.09825688,0.020009136,-0.025860965,-0.093959995,-0.045646608,0.004468165,0.047158513,0.013161394,-0.04998685,-0.06652161,-0.082332574,0.040779777,0.0071974727,-0.0459211,-0.09720599,-0.015812708,-0.112131394,0.14129595,-0.08256359,-0.05991985,-0.03451946,-0.06971914,-0.019235479,0.01670845,0.05823905,-0.029809844,-0.087333195,-0.015285475,0.085811704,0.08579636,0.011665607,0.101395614,0.08277605,-0.015733516,-0.08424761,-0.07477977,0.032678023,0.07612976,0.009155826,-0.021276994,0.0439183,0.13677065,-0.0018838077,0.010284897
-0.022365501,0.056427583,0.050815333,-0.048350804,-0.014944469,0.023947362,0.019313455,0.046945505,-0.06515494,-0.010943833,-0.016337901,-0.0699444,0.09680691,-0.099518284,-0.058641493,0.04642436,0.011235309,0.015706325,0.017645948,-0.12783952,-0.10155793,0.02477213,-0.0487569,-0.090051584,0.014059364,0.028422372,0.1076805,-0.042697217,-0.014692715,-0.08935743,-0.062302835,0.08644533,-0.00073687657,-0.104165874,-0.049328584,0.0010038519,-0.08776613,0.14167713,-0.07833471,-0.028059633,-0.003400547,-0.09003189,-0.08444906,-0.032028038,0.01996583,-0.0019995193,-0.04098268,-0.024858879,0.09377648,0.11348846,0.012803962,0.076728575,0.013688772,0.027667426,0.008406636,0.0049897274,0.06845077,0.030225758,-0.0124231,-0.01973801,-0.02480585,0.09045176,-0.006469132,0.019683817
-0.010513401,0.06554177,0.048815988,-0.043610122,-0.03649096,0.025403738,-0.04329577,0.024916448,-0.05059715,0.010595472,0.0023777245,-0.10243177,0.08398191,-0.03897847,-0.038716953,0.031219237,0.054591328,0.023658238,0.02127925,-0.103809975,-0.1351226,0.0079262005,-0.059566576,-0.094836146,-0.0022768776,0.03073056,0.11726333,-0.081563815,-0.08427556,-0.08733594,-0.08196926,0.09856054,-0.038215168,-0.12231249,-0.09374609,0.005042603,-0.07656164,0.13953055,-0.07206273,0.015725726,0.048587788,-0.08314664,-0.004564923,0.030492483,0.027440963,-0.015128498,-0.06546906,-0.016244924,0.057914075,0.1414708,-0.01984419,0.065226965,-0.045961477,0.02673633,-0.033273198,-0.02755216,0.04952933,0.015117153,0.0031152053,-0.00068896206,-0.029505946,0.08525199,0.004878737,0.014444217
0.018453373,0.020064296,0.07820752,-0.057386838,-0.012709662,0.023218323,-0.035146367,-0.010988377,-0.08240135,-0.058832925,0.011828567,-0.056432735,0.122265466,-0.027595468,-0.045948323,0.05766239,-0.0054326924,-0.031393193,-0.049629554,-0.0566505,-0.12560184,0.001954665,-0.08724658,-0.083209164,-0.054011587,0.0037503068,0.071729824,-0.035733037,-0.044799868,-0.062295955,-0.07011341,0.09250681,-0.08524263,-0.08514514,-0.09681793,-0.067880996,-0.015292783,0.11951476,-0.066875905,0.03217038,-0.059508797,-0.06858002,-0.0152522465,-0.019724283,0.07696944,-0.058524884,-0.07356832,-0.036556646,0.03600881,0.12828815,0.051423445,0.07645801,-0.043828234,0.006481223,0.038629282,0.0642297,0.082342975,0.066169485,-0.018443378,-0.012769927,0.06670976,0.104414195,0.028099917,-0.019679694
0.009341805,0.037927654,-0.014911627,-0.039893836,-0.00625765,0.0013079909,-0.011353686,0.014898373,-0.09232695,-0.06325168,0.041485734,-0.019462314,0.082787536,-0.04734212,0.020449417,0.052692745,0.032713886,-0.014046686,-0.027137872,-0.031308226,-0.103531845,0.006489318,-0.055480447,-0.06419985,-0.06530848,0.021426558,0.032945693,-0.008192837,-0.047612846,-0.058262233,0.036244247,0.0750907,-0.09673843,-0.06217114,-0.05533645,-0.09546686,-0.06309734,0.12855908,-0.05862881,0.06700383,-0.03356144,-0.07595162,0.002750548,0.0532855,0.056444604,-0.0023963754,0.013940125,-0.012676682,0.02178683,0.09383774,0.03235437,0.08200029,-0.053346585,0.043491792,-0.065011844,0.0076255174,0.08843245,0.13014564,0.017914321,0.07705399,0.07888934,0.07997151,-0.06799483,-0.016770493
0.018347539,0.0033967677,0.052217677,-0.024205107,0.03580629,-0.003975996,-0.040553786,0.015482775,-0.11464986,-0.06152776,0.009281902,0.010005271,0.098897286,-0.08577052,0.08239968,0.07986242,0.024102435,0.007816904,0.03101498,-0.03687732,-0.12493086,0.014455124,-0.027416753,-0.043434165,-0.09630512,0.04092186,0.04284825,0.010143081,-0.052091267,-0.054267406,0.028602386,0.10453686,-0.09351236,-0.014196835,-0.01474013,-0.08907013,-0.0199447,0.1332071,-0.05355049,0.061585017,-0.051832974,-0.05529869,-0.029444579,-0.031798426,0.025755567,-0.04222039,-0.007874978,-0.022843516,0.071554795,0.12023898,0.021981155,0.058688574,-0.05234531,0.038322892,-0.054333888,0.016296556,0.04666139,0.13479044,0.013093282,0.048499685,-0.0034427892,0.036241204,-0.08302711,-0.02711389
0.030304665,0.009147506,0.037049998,-0.02108146,-0.06284527,-0.020037493,-0.04813223,0.0010537327,-0.110747084,-0.027946983,0.07449554,-0.022808598,0.09079228,-0.0883991,0.018708428,0.067145795,0.10627733,-0.008480327,0.05011117,-0.04097638,-0.09155188,0.016271997,-0.02385365,-0.017460477,-0.0911722,0.026405495,0.068178825,-0.0028477719,-0.069266945,-0.071532495,0.004504629,0.0771818,-0.043692864,-0.01081073,0.0076738084,-0.060566455,-0.049537618,0.115941994,-0.042523358,0.016175134,-0.003349523,-0.10868885,-0.03960582,-0.029592877,-5.5594795e-05,-0.007901341,0.03446952,-0.022543376,0.03492914,0.09982153,-0.00086119346,0.07631278,-0.06315318,0.04699055,0.0031856482,0.002420285,0.082637765,0.15937173,-0.036771767,0.056142192,0.0022817177,0.018786639,-0.07941431,-0.0053672115
0.042168893,0.02199524,0.04691202,-0.043023735,-0.07800439,-0.03234333,-0.04894754,0.024714988,-0.12483471,0.018923935,0.09769895,-0.06722961,0.048922837,-0.08981189,0.030305447,0.085365765,0.08561646,-0.030879628,0.0585958,-0.062412523,-0.06987967,0.029756427,0.010593218,-0.021858573,-0.06854511,-0.009712084,0.09243562,-0.016770253,-0.094568275,-0.09070419,-0.032818988,0.07665167,-0.019970344,-0.022979023,-0.022721166,-0.07563612,-0.018888727,0.102737166,-0.03453686,-0.060246397,0.023516962,-0.047634512,-0.016680613,-0.014160728,0.017452102,-0.032044467,0.07105008,-0.031276397,-0.0027499185,0.1135033,-0.0074082874,0.04177947,-0.040767666,0.05341407,-0.0014079926,-0.0115392925,0.07754213,0.17479372,-0.06088469,0.057067316,-0.013988915,0.023435792,-0.071828485,-0.011619196
0.050872527,0.02959151,0.0909376,-0.053579852,-0.016251069,-0.03571092,-0.014291616,0.025173102,-0.11693823,0.0018485246,0.10244372,-0.08600311,0.04546703,-0.10085286,0.07915052,0.09567369,0.04806909,0.0019659305,0.057502642,-0.076031744,-0.09701696,0.038515273,0.055134457,-0.0087485025,-0.016564053,-0.0028046619,0.09262036,0.039703067,-0.12518318,-0.097182766,0.004817885,0.09278911,-0.057210926,-0.053825527,0.0062662917,-0.08235704,0.009145222,0.12866265,-0.02641186,-0.055068005,0.042602785,-0.026421115,-0.048648845,-0.012923473,-0.006276934,-0.04322213,0.08093902,-0.0228081,0.045928586,0.12530258,0.03278576,0.00954716,-0.058426518,0.045966104,-0.041760802,0.031851012,0.04705527,0.15908,-0.05804634,0.05298237,-0.10763395,-0.01799514,-0.078363344,-0.008555035
0.07554383,0.08072549,0.11519448,0.020397332,-0.014513646,-0.02982112,0.045596078,-0.018204555,-0.101682,-0.06974154,0.09588359,-0.09843925,0.033965,-0.10099024,-0.016026407,0.05139623,0.051950093,-0.022696702,-0.10963019,-0.05200583,-0.10311134,0.03467088,0.022389768,-0.003962843,0.035562024,-0.018611858,0.05869125,0.11780481,-0.07853775,-0.06544485,0.0051037967,0.07755796,-0.077922076,-0.08732533,-0.06768565,-0.057329193,-0.07012781,0.15944089,-0.013685383,0.040910263,-0.03193578,-0.062215727,-0.05010764,0.04252742,-0.059260536,-0.032538142,0.061336037,-0.025909377,0.05187077,0.13164315,0.021886539,0.008567582,-0.12421664,0.037999023,0.018465957,0.0840985,0.04240461,0.12586075,-0.08710774,0.097001106,-0.04718479,0.055698693,0.009467286,0.00641694
0.085542455,0.029382002,0.012208263,-0.06729455,-0.0725025,-0.013700024,-0.031072948,0.02272186,-0.10096008,-0.059385598,0.1007987,-0.051716257,0.07696599,-0.043322045,0.039068345,0.06308544,0.1197786,-0.007589695,-0.022371482,-0.031186054,-0.1054555,0.0012365031,0.032563478,-0.03814567,-0.012162877,0.006981443,0.06287692,0.0030278298,-0.059474774,-0.084598534,0.05262857,0.082208365,-0.100549966,-0.06691995,0.0031663845,-0.07367866,-0.023016807,0.15850091,0.0013819224,-0.061744425,0.056829274,-0.03138456,-0.032424778,-0.03539664,0.015447447,0.03169109,0.041211788,-0.02719392,-0.016010225,0.112450354,0.023103608,-0.022320028,-0.09824064,-0.012917643,-0.03133957,0.07161041,0.04876505,0.14913261,-0.016968379,0.06468906,-0.049856532,0.015791101,-0.115707606,-0.037547506
0.09806203,0.042777367,0.05140854,-0.018556554,-0.032785565,-0.01764359,-0.03186526,0.048148897,-0.0913497,-0.017363999,0.041355345,-0.0039156005,0.047297776,-0.08024653,0.023039255,0.06405566,0.115321755,-0.010405966,-0.060560558,-0.04113706,-0.0885111,0.006384031,0.026314681,-0.066435955,-0.032017287,0.001809092,0.028497148,0.054081198,0.03770364,-0.07537285,0.00024982897,0.078563154,-0.06659102,-0.021184118,-0.05661168,-0.066951394,-0.12404448,0.1489793,0.010636309,-0.048244957,-0.008006199,-0.021952337,0.004407042,-0.00884566,0.0007278019,0.02675592,-0.045419097,-0.047114786,-0.040717676,0.12722382,-0.022608686,0.004134749,-0.076751,-0.02744725,-0.059527338,0.011447234,-0.0024107643,0.18281952,-0.02500623,0.121518806,-0.03862024,0.093575455,-0.05027614,-0.06569517
0.09153783,0.002990057,0.034539133,-0.026340425,-0.11330418,-0.028411478,-0.040312782,0.03287982,-0.09604517,-0.011855787,0.087934464,-0.043217205,0.014912893,-0.028841104,0.017593903,0.011236243,0.09886313,-0.0009353499,-0.025601434,-0.026462406,-0.12597886,0.017827576,0.023019705,-0.08647005,-0.07630247,-0.027420118,0.065866284,-0.021854253,0.015783459,-0.08031083,-0.02358602,0.12024347,-0.015018682,-0.0012881747,-0.03770154,-0.05798502,-0.054556098,0.13300474,0.017763812,-0.081910074,0.056328792,-0.008416114,0.042238988,-0.12183509,0.015493618,0.063101284,-0.035712168,-0.07116206,-0.08112561,0.11073505,-0.059432507,0.0069649345,-0.088603064,-0.03873109,-0.079793066,-0.025357317,0.006645037,0.18490894,-0.09397416,0.13021033,-0.042870022,0.108487904,-0.06087162,-0.06900443
0.09832829,0.032604277,0.1047223,-0.046524603,-0.104464054,-0.010551756,-0.043473985,0.043180916,-0.09398453,-0.04086657,0.067574695,-0.012406015,0.11933249,-0.035008926,-0.018258868,0.10007099,0.14222367,0.013198586,-0.07937366,-0.09273935,0.012601966,-0.0048911464,0.04116794,-0.07703869,-0.010505088,0.042969503,0.06898139,0.011056656,0.037613604,-0.102450795,0.014369159,0.09453564,-0.07370133,-0.04121608,0.018119488,-0.07289198,-0.08426751,0.118069105,0.024193684,-0.10272997,0.03145181,-0.025239354,-0.08320222,-0.14786965,0.035368722,0.029340355,0.026352808,-0.03176442,-0.04870285,0.13863464,-0.016928105,0.032154918,-0.059670474,-0.098279804,-0.0018710995,0.09294603,-0.03340353,0.16219056,-0.00623534,0.07446177,-0.086230874,0.019975388,-0.048101183,-0.075323336
0.09812243,0.054686844,0.10651515,-0.038717337,-0.09590761,-0.022828808,0.0283732,0.02849313,-0.111197166,-0.0583706,0.12235749,-0.03065792,0.08201284,-0.097192995,-0.014880367,0.036857095,0.041544434,-0.011164587,-0.02939865,-0.09296256,-0.04690915,0.026020147,0.016663818,-0.08455187,-0.016081449,0.007838674,0.07350366,0.029660031,-0.023257233,-0.08370633,-0.02464273,0.05929999,-0.012062378,0.002174639,-0.020223908,-0.06291236,-0.010005169,0.13752404,0.030778417,-0.049810085,-0.038155973,0.0018604293,-0.04917851,-0.13793544,0.026169574,0.0137721505,0.011799962,-0.03300446,-0.039163962,0.058240525,0.006273094,0.08761343,-0.120148346,0.025924133,-0.057255562,0.0683215,0.007938883,0.17384432,-0.06898032,0.13089138,-0.050962433,0.09006937,0.008297105,-0.06617832
0.106733665,0.10858359,0.054375593,-0.026787395,-0.0486798,-0.020179283,0.02156407,0.07250365,-0.118041135,-0.066172704,0.10386948,-0.033521824,0.05599776,-0.11870654,-0.04980501,0.029483652,0.06533487,-0.010728596,-0.057926647,-0.09360614,-0.03859156,0.008167611,0.011340915,-0.08033802,0.0015865236,-0.0075207585,0.07987532,0.029587066,-0.06491003,-0.06400885,-0.010162544,0.018547287,-0.0008860161,0.005535584,-0.06310318,-0.04946858,-0.09366348,0.15144438,0.03630296,-0.018555684,-0.059000775,-0.0027372062,0.008003262,-0.12098911,0.033440985,-0.05467839,0.056956213,-0.027448773,-0.027736057,0.080921605,-0.013086272,0.098903246,-0.10487233,-0.009202366,-0.09575559,0.012488641,-0.032086298,0.16160467,-0.042870916,0.12775046,-0.025102295,0.12102751,0.0075186496,-0.074741736
0.11308509,0.080735475,0.024176031,-0.01325509,-0.11932154,-0.016324941,-0.023704214,0.05243599,-0.087546535,-0.08554601,0.13417123,-0.06277815,0.09253621,-0.041995298,-0.058521323,-0.012349472,0.109458745,0.017212205,-0.0732037,-0.08773961,-0.117818095,-0.020515578,0.0006436416,-0.05377083,0.019105108,-0.002391788,0.078783825,0.01906477,-0.10567648,-0.06115435,0.009657581,0.042820744,0.0062044133,-0.041921556,-0.0030857134,0.009377692,-0.107949816,0.18343925,0.040952854,0.012845234,0.032842107,-0.07222157,-0.009711407,-0.12821192,0.01202941,-0.05798653,0.058966782,-0.018459247,-0.02416803,0.11269751,-0.03539375,0.05968988,-0.13240536,-0.047761377,-0.096745424,0.01189451,-0.019799583,0.10254889,-0.030550709,0.10043339,-0.05441171,0.060614586,-0.051527586,-0.05711582
0.13551149,0.09504446,0.06359825,0.010280164,-0.10360531,-0.01579992,-0.036073618,0.061959695,-0.07467682,-0.086317725,0.13640252,-0.019726846,0.09070967,-0.06679642,-0.017809922,0.009489914,0.12913713,0.041998293,-0.033172175,-0.06943679,-0.14216669,-0.03551451,-0.00961233,-0.027358724,-0.00069326855,0.014259859,0.053433,0.08233486,-0.085361764,-0.05565625,-0.0052841655,0.03627484,-0.014500523,-0.0099579,0.038276307,0.029241953,-0.14304031,0.2125017,0.04426812,0.0025177142,-0.03927711,-0.09911218,-0.039799806,-0.0840662,-0.034629192,-0.039013483,-0.023005603,-0.006445728,0.010028955,0.13657482,7.5453296e-05,0.07769606,-0.15757814,0.005043338,-0.1135055,0.024063516,-0.04320873,0.100349724,0.011331221,0.08543634,-0.011060496,0.039910033,-0.041735552,-0.038283188
